lat,lon,our_class,margin,diesing_class,abslat
7.0,159.0,carbonate-ooze,-0.065686226,Radiolarian ooze,7.0
7.0,160.0,clay,0.25,Radiolarian ooze,7.0
7.0,161.0,clay,0.34019613,Radiolarian ooze,7.0
7.0,162.0,clay,0.43039227,Radiolarian ooze,7.0
7.0,163.0,clay,0.5656862,Radiolarian ooze,7.0
7.0,164.0,clay,0.70098066,Radiolarian ooze,7.0
7.0,165.0,clay,0.7911768,Radiolarian ooze,7.0
7.0,166.0,clay,0.7460785,Radiolarian ooze,7.0
7.0,167.0,clay,0.65588236,Radiolarian ooze,7.0
7.0,168.0,carbonate-ooze,0.15980387,Radiolarian ooze,7.0
7.0,169.0,carbonate-ooze,-0.38137245,Radiolarian ooze,7.0
7.0,170.0,carbonate-ooze,-0.20098019,Radiolarian ooze,7.0
7.0,171.0,carbonate-ooze,-0.6519606,Calcareous sediment,7.0
7.0,172.0,carbonate-ooze,-0.7872548,Radiolarian ooze,7.0
7.0,173.0,clay,0.34019613,Radiolarian ooze,7.0
7.0,174.0,clay,0.8362746,Radiolarian ooze,7.0
7.0,175.0,clay,0.88137245,Radiolarian ooze,7.0
7.0,176.0,clay,0.9715686,Radiolarian ooze,7.0
7.0,177.0,clay,1.242157,Radiolarian ooze,7.0
7.0,178.0,clay,1.1519608,Radiolarian ooze,7.0
7.0,179.0,clay,1.2872548,Radiolarian ooze,7.0
8.0,-180.0,clay,1.5578432,Radiolarian ooze,8.0
8.0,-179.0,clay,1.4676471,Radiolarian ooze,8.0
8.0,-178.0,clay,1.106863,Radiolarian ooze,8.0
8.0,-177.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,-176.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,-175.0,clay,1.4676471,Radiolarian ooze,8.0
8.0,-174.0,clay,1.602941,Radiolarian ooze,8.0
8.0,-173.0,clay,1.4676471,Radiolarian ooze,8.0
8.0,-172.0,clay,1.242157,Radiolarian ooze,8.0
8.0,-171.0,clay,1.0617647,Radiolarian ooze,8.0
8.0,-170.0,clay,1.0617647,Radiolarian ooze,8.0
8.0,-169.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-168.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-167.0,clay,0.7911768,Radiolarian ooze,8.0
8.0,-166.0,clay,0.70098066,Radiolarian ooze,8.0
8.0,-165.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,-164.0,carbonate-ooze,-0.020587921,Radiolarian ooze,8.0
8.0,-163.0,carbonate-ooze,-0.110784054,Calcareous sediment,8.0
8.0,-162.0,carbonate-ooze,-0.110784054,Calcareous sediment,8.0
8.0,-161.0,carbonate-ooze,-0.110784054,Radiolarian ooze,8.0
8.0,-160.0,carbonate-ooze,-0.20098019,Radiolarian ooze,8.0
8.0,-159.0,carbonate-ooze,0.069607735,Radiolarian ooze,8.0
8.0,-158.0,clay,0.34019613,Radiolarian ooze,8.0
8.0,-157.0,clay,0.61078453,Radiolarian ooze,8.0
8.0,-156.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-155.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-154.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-153.0,clay,0.7911768,Radiolarian ooze,8.0
8.0,-152.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-151.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-150.0,clay,0.5656862,Radiolarian ooze,8.0
8.0,-149.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,-148.0,clay,0.70098066,Radiolarian ooze,8.0
8.0,-147.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-146.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,-145.0,clay,0.7911768,Radiolarian ooze,8.0
8.0,-144.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-143.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-142.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-141.0,clay,0.7911768,Radiolarian ooze,8.0
8.0,-140.0,clay,0.7460785,Radiolarian ooze,8.0
8.0,-139.0,clay,0.65588236,Radiolarian ooze,8.0
8.0,-138.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,-137.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,-136.0,clay,0.34019613,Radiolarian ooze,8.0
8.0,-135.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,-134.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,-133.0,clay,0.4754901,Radiolarian ooze,8.0
8.0,-132.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,-131.0,clay,0.5656862,Radiolarian ooze,8.0
8.0,-130.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,-129.0,clay,0.25,Radiolarian ooze,8.0
8.0,-128.0,clay,0.20490217,Radiolarian ooze,8.0
8.0,-127.0,carbonate-ooze,0.15980387,Radiolarian ooze,8.0
8.0,-126.0,carbonate-ooze,0.15980387,Radiolarian ooze,8.0
8.0,-125.0,carbonate-ooze,0.15980387,Radiolarian ooze,8.0
8.0,-124.0,carbonate-ooze,0.11470604,Radiolarian ooze,8.0
8.0,-123.0,carbonate-ooze,0.069607735,Radiolarian ooze,8.0
8.0,-122.0,carbonate-ooze,-0.065686226,Radiolarian ooze,8.0
8.0,-121.0,carbonate-ooze,-0.15588236,Radiolarian ooze,8.0
8.0,-120.0,carbonate-ooze,-0.24607849,Radiolarian ooze,8.0
8.0,-119.0,carbonate-ooze,-0.29117632,Radiolarian ooze,8.0
8.0,-118.0,carbonate-ooze,-0.33627462,Radiolarian ooze,8.0
8.0,-117.0,carbonate-ooze,-0.33627462,Radiolarian ooze,8.0
8.0,-116.0,carbonate-ooze,-0.29117632,Radiolarian ooze,8.0
8.0,-115.0,carbonate-ooze,-0.33627462,Radiolarian ooze,8.0
8.0,-114.0,carbonate-ooze,-0.38137245,Radiolarian ooze,8.0
8.0,-113.0,carbonate-ooze,-0.42647052,Radiolarian ooze,8.0
8.0,-112.0,carbonate-ooze,-0.42647052,Radiolarian ooze,8.0
8.0,-111.0,carbonate-ooze,-0.51666665,Radiolarian ooze,8.0
8.0,-110.0,carbonate-ooze,-0.47156858,Radiolarian ooze,8.0
8.0,-109.0,carbonate-ooze,-0.51666665,Radiolarian ooze,8.0
8.0,-108.0,carbonate-ooze,-0.60686255,Radiolarian ooze,8.0
8.0,-107.0,carbonate-ooze,-0.6970587,Radiolarian ooze,8.0
8.0,-106.0,carbonate-ooze,-0.7872548,Radiolarian ooze,8.0
8.0,-105.0,carbonate-ooze,-0.9676471,Radiolarian ooze,8.0
8.0,-104.0,carbonate-ooze,-1.1480391,Radiolarian ooze,8.0
8.0,-103.0,carbonate-ooze,-1.2833333,Clay,8.0
8.0,-102.0,carbonate-ooze,-1.1480391,Clay,8.0
8.0,-101.0,carbonate-ooze,-1.0127449,Clay,8.0
8.0,-100.0,carbonate-ooze,-0.922549,Clay,8.0
8.0,-99.0,carbonate-ooze,-0.8323529,Clay,8.0
8.0,-98.0,carbonate-ooze,-0.74215674,Clay,8.0
8.0,-97.0,carbonate-ooze,-0.74215674,Clay,8.0
8.0,-96.0,carbonate-ooze,-0.6970587,Radiolarian ooze,8.0
8.0,-95.0,carbonate-ooze,-0.6970587,Clay,8.0
8.0,-94.0,carbonate-ooze,-0.74215674,Radiolarian ooze,8.0
8.0,-93.0,carbonate-ooze,-0.7872548,Radiolarian ooze,8.0
8.0,-92.0,carbonate-ooze,-0.8323529,Radiolarian ooze,8.0
8.0,-91.0,carbonate-ooze,-0.8323529,Radiolarian ooze,8.0
8.0,-90.0,carbonate-ooze,-0.922549,Calcareous sediment,8.0
8.0,-89.0,carbonate-ooze,-0.87745094,Radiolarian ooze,8.0
8.0,-88.0,carbonate-ooze,-0.9676471,Clay,8.0
8.0,-87.0,carbonate-ooze,-1.1480391,Clay,8.0
8.0,-56.0,carbonate-ooze,-3.0156863,Calcareous sediment,8.0
8.0,-55.0,carbonate-ooze,-3.3313725,Calcareous sediment,8.0
8.0,-51.0,carbonate-ooze,-0.58039236,Calcareous sediment,8.0
8.0,-50.0,carbonate-ooze,-0.58039236,Calcareous sediment,8.0
8.0,-49.0,carbonate-ooze,-0.58039236,Calcareous sediment,8.0
8.0,-48.0,carbonate-ooze,-0.58039236,Calcareous sediment,8.0
8.0,-47.0,carbonate-ooze,-0.53529406,Calcareous sediment,8.0
8.0,-46.0,carbonate-ooze,-0.49019623,Calcareous sediment,8.0
8.0,-45.0,carbonate-ooze,-0.4000001,Calcareous sediment,8.0
8.0,-44.0,carbonate-ooze,-0.30980396,Calcareous sediment,8.0
8.0,-43.0,carbonate-ooze,-0.30980396,Calcareous sediment,8.0
8.0,-42.0,carbonate-ooze,-0.44509792,Calcareous sediment,8.0
8.0,-41.0,carbonate-ooze,-0.670588,Calcareous sediment,8.0
8.0,-40.0,carbonate-ooze,-0.8960786,Calcareous sediment,8.0
8.0,-39.0,carbonate-ooze,-1.1215687,Calcareous sediment,8.0
8.0,-38.0,carbonate-ooze,-1.2117648,Calcareous sediment,8.0
8.0,-37.0,carbonate-ooze,-1.0764706,Calcareous sediment,8.0
8.0,-36.0,carbonate-ooze,-0.8960786,Calcareous sediment,8.0
8.0,-35.0,carbonate-ooze,-0.76078415,Calcareous sediment,8.0
8.0,-34.0,carbonate-ooze,-0.6254902,Calcareous sediment,8.0
8.0,-33.0,carbonate-ooze,-0.53529406,Calcareous sediment,8.0
8.0,-32.0,carbonate-ooze,-0.4000001,Calcareous sediment,8.0
8.0,-31.0,carbonate-ooze,-0.4000001,Calcareous sediment,8.0
8.0,-30.0,carbonate-ooze,-0.4000001,Calcareous sediment,8.0
8.0,-29.0,carbonate-ooze,-0.30980396,Calcareous sediment,8.0
8.0,-28.0,carbonate-ooze,-0.26470566,Calcareous sediment,8.0
8.0,-27.0,carbonate-ooze,-0.21960783,Calcareous sediment,8.0
8.0,-26.0,carbonate-ooze,-0.1294117,Calcareous sediment,8.0
8.0,-25.0,carbonate-ooze,-0.17451,Calcareous sediment,8.0
8.0,-24.0,carbonate-ooze,-0.30980396,Calcareous sediment,8.0
8.0,-23.0,carbonate-ooze,-0.53529406,Calcareous sediment,8.0
8.0,-22.0,carbonate-ooze,-1.0313725,Calcareous sediment,8.0
8.0,-21.0,carbonate-ooze,-1.4372549,Calcareous sediment,8.0
8.0,-20.0,carbonate-ooze,-0.9411764,Calcareous sediment,8.0
8.0,-19.0,carbonate-ooze,-0.49019623,Calcareous sediment,8.0
8.0,-18.0,carbonate-ooze,-0.3549018,Calcareous sediment,8.0
8.0,-17.0,carbonate-ooze,-0.49019623,Calcareous sediment,8.0
8.0,-16.0,carbonate-ooze,-0.670588,Calcareous sediment,8.0
8.0,-15.0,carbonate-ooze,-1.662745,Calcareous sediment,8.0
8.0,53.0,clay,0.7058821,Clay,8.0
8.0,54.0,clay,0.7509804,Clay,8.0
8.0,55.0,clay,0.43529415,Clay,8.0
8.0,56.0,carbonate-ooze,-0.015686512,Calcareous sediment,8.0
8.0,57.0,carbonate-ooze,-0.19607878,Calcareous sediment,8.0
8.0,58.0,carbonate-ooze,-0.78235316,Calcareous sediment,8.0
8.0,59.0,carbonate-ooze,-1.2784317,Calcareous sediment,8.0
8.0,60.0,carbonate-ooze,-1.0980394,Calcareous sediment,8.0
8.0,61.0,carbonate-ooze,-0.6019609,Calcareous sediment,8.0
8.0,62.0,carbonate-ooze,-0.19607878,Calcareous sediment,8.0
8.0,63.0,carbonate-ooze,0.07450962,Calcareous sediment,8.0
8.0,64.0,clay,0.20980358,Calcareous sediment,8.0
8.0,65.0,clay,0.2549019,Calcareous sediment,8.0
8.0,66.0,clay,0.2999997,Clay,8.0
8.0,67.0,clay,0.2999997,Clay,8.0
8.0,68.0,clay,0.34509802,Clay,8.0
8.0,69.0,clay,0.2999997,Calcareous sediment,8.0
8.0,70.0,carbonate-ooze,0.07450962,Calcareous sediment,8.0
8.0,71.0,carbonate-ooze,-0.33137274,Calcareous sediment,8.0
8.0,72.0,carbonate-ooze,-1.4137256,Calcareous sediment,8.0
8.0,73.0,carbonate-ooze,-2.3156865,Calcareous sediment,8.0
8.0,74.0,carbonate-ooze,-1.7294118,Calcareous sediment,8.0
8.0,75.0,carbonate-ooze,-1.819608,Calcareous sediment,8.0
8.0,83.0,carbonate-ooze,-0.511765,Clay,8.0
8.0,84.0,carbonate-ooze,-0.511765,Radiolarian ooze,8.0
8.0,85.0,carbonate-ooze,-0.511765,Radiolarian ooze,8.0
8.0,86.0,carbonate-ooze,-0.55686283,Radiolarian ooze,8.0
8.0,87.0,carbonate-ooze,-0.6019609,Radiolarian ooze,8.0
8.0,88.0,carbonate-ooze,-0.64705896,Radiolarian ooze,8.0
8.0,89.0,carbonate-ooze,-0.7372551,Radiolarian ooze,8.0
8.0,90.0,carbonate-ooze,-1.0980394,Clay,8.0
8.0,91.0,carbonate-ooze,-0.91764736,Radiolarian ooze,8.0
8.0,119.0,carbonate-ooze,-2.27549,Calcareous sediment,8.0
8.0,120.0,carbonate-ooze,-0.87745094,Radiolarian ooze,8.0
8.0,128.0,clay,1.377451,Clay,8.0
8.0,129.0,clay,1.106863,Clay,8.0
8.0,130.0,clay,1.2872548,Clay,8.0
8.0,131.0,clay,0.92647076,Clay,8.0
8.0,132.0,carbonate-ooze,0.20490217,Clay,8.0
8.0,138.0,carbonate-ooze,-0.29117632,Calcareous sediment,8.0
8.0,139.0,carbonate-ooze,-1.4186273,Calcareous sediment,8.0
8.0,140.0,carbonate-ooze,-1.4186273,Lithogenous sediment,8.0
8.0,141.0,carbonate-ooze,-1.1931372,Calcareous sediment,8.0
8.0,142.0,carbonate-ooze,-1.3284314,Radiolarian ooze,8.0
8.0,143.0,carbonate-ooze,-1.8696077,Calcareous sediment,8.0
8.0,144.0,carbonate-ooze,-1.4637253,Calcareous sediment,8.0
8.0,145.0,carbonate-ooze,-1.9147058,Calcareous sediment,8.0
8.0,146.0,carbonate-ooze,-2.05,Calcareous sediment,8.0
8.0,147.0,carbonate-ooze,-2.185294,Calcareous sediment,8.0
8.0,148.0,carbonate-ooze,-2.9519606,Calcareous sediment,8.0
8.0,149.0,carbonate-ooze,-2.6813724,Calcareous sediment,8.0
8.0,150.0,carbonate-ooze,-1.2382352,Calcareous sediment,8.0
8.0,151.0,carbonate-ooze,-0.6970587,Clay,8.0
8.0,152.0,carbonate-ooze,-1.2833333,Radiolarian ooze,8.0
8.0,153.0,carbonate-ooze,0.069607735,Diatom ooze,8.0
8.0,154.0,clay,0.25,Calcareous sediment,8.0
8.0,155.0,carbonate-ooze,-0.29117632,Diatom ooze,8.0
8.0,156.0,carbonate-ooze,0.20490217,Diatom ooze,8.0
8.0,157.0,clay,0.4754901,Diatom ooze,8.0
8.0,158.0,clay,0.38529444,Clay,8.0
8.0,159.0,clay,0.5205884,Clay,8.0
8.0,160.0,clay,0.38529444,Radiolarian ooze,8.0
8.0,161.0,carbonate-ooze,0.069607735,Radiolarian ooze,8.0
8.0,162.0,clay,0.20490217,Radiolarian ooze,8.0
8.0,163.0,clay,0.5205884,Radiolarian ooze,8.0
8.0,164.0,clay,0.7911768,Radiolarian ooze,8.0
8.0,165.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,166.0,clay,0.65588236,Radiolarian ooze,8.0
8.0,167.0,clay,0.2950983,Radiolarian ooze,8.0
8.0,169.0,carbonate-ooze,-0.60686255,Radiolarian ooze,8.0
8.0,170.0,carbonate-ooze,-0.38137245,Radiolarian ooze,8.0
8.0,171.0,carbonate-ooze,-0.922549,Calcareous sediment,8.0
8.0,172.0,carbonate-ooze,0.024509907,Radiolarian ooze,8.0
8.0,173.0,clay,0.61078453,Radiolarian ooze,8.0
8.0,174.0,clay,0.88137245,Radiolarian ooze,8.0
8.0,175.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,176.0,clay,0.8362746,Radiolarian ooze,8.0
8.0,177.0,clay,1.0617647,Radiolarian ooze,8.0
8.0,178.0,clay,1.242157,Radiolarian ooze,8.0
8.0,179.0,clay,1.4225492,Radiolarian ooze,8.0
9.0,-180.0,clay,1.602941,Radiolarian ooze,9.0
9.0,-179.0,clay,1.602941,Radiolarian ooze,9.0
9.0,-178.0,clay,1.4676471,Radiolarian ooze,9.0
9.0,-177.0,clay,1.377451,Radiolarian ooze,9.0
9.0,-176.0,clay,1.377451,Radiolarian ooze,9.0
9.0,-175.0,clay,1.5578432,Radiolarian ooze,9.0
9.0,-174.0,clay,1.5578432,Radiolarian ooze,9.0
9.0,-173.0,clay,1.4676471,Radiolarian ooze,9.0
9.0,-172.0,clay,1.1519608,Radiolarian ooze,9.0
9.0,-171.0,clay,0.70098066,Radiolarian ooze,9.0
9.0,-170.0,clay,0.70098066,Radiolarian ooze,9.0
9.0,-169.0,clay,0.61078453,Radiolarian ooze,9.0
9.0,-168.0,clay,0.7460785,Radiolarian ooze,9.0
9.0,-167.0,clay,0.65588236,Calcareous sediment,9.0
9.0,-166.0,clay,0.43039227,Radiolarian ooze,9.0
9.0,-165.0,carbonate-ooze,0.024509907,Calcareous sediment,9.0
9.0,-164.0,carbonate-ooze,-0.110784054,Radiolarian ooze,9.0
9.0,-163.0,carbonate-ooze,-0.110784054,Radiolarian ooze,9.0
9.0,-162.0,clay,0.20490217,Radiolarian ooze,9.0
9.0,-161.0,clay,0.38529444,Radiolarian ooze,9.0
9.0,-160.0,carbonate-ooze,0.11470604,Calcareous sediment,9.0
9.0,-159.0,carbonate-ooze,0.024509907,Radiolarian ooze,9.0
9.0,-158.0,clay,0.20490217,Calcareous sediment,9.0
9.0,-157.0,clay,0.70098066,Radiolarian ooze,9.0
9.0,-156.0,clay,0.88137245,Radiolarian ooze,9.0
9.0,-155.0,clay,0.88137245,Radiolarian ooze,9.0
9.0,-154.0,clay,0.7911768,Radiolarian ooze,9.0
9.0,-153.0,clay,0.7911768,Radiolarian ooze,9.0
9.0,-152.0,clay,0.7911768,Radiolarian ooze,9.0
9.0,-151.0,clay,0.65588236,Radiolarian ooze,9.0
9.0,-150.0,clay,0.61078453,Radiolarian ooze,9.0
9.0,-149.0,clay,0.7460785,Radiolarian ooze,9.0
9.0,-148.0,clay,0.8362746,Radiolarian ooze,9.0
9.0,-147.0,clay,0.88137245,Radiolarian ooze,9.0
9.0,-146.0,clay,0.8362746,Radiolarian ooze,9.0
9.0,-145.0,clay,0.8362746,Radiolarian ooze,9.0
9.0,-144.0,clay,0.7911768,Radiolarian ooze,9.0
9.0,-143.0,clay,0.7460785,Radiolarian ooze,9.0
9.0,-142.0,clay,0.7460785,Radiolarian ooze,9.0
9.0,-141.0,clay,0.7460785,Radiolarian ooze,9.0
9.0,-140.0,clay,0.70098066,Radiolarian ooze,9.0
9.0,-139.0,clay,0.61078453,Radiolarian ooze,9.0
9.0,-138.0,clay,0.4754901,Radiolarian ooze,9.0
9.0,-137.0,clay,0.43039227,Radiolarian ooze,9.0
9.0,-136.0,clay,0.43039227,Radiolarian ooze,9.0
9.0,-135.0,clay,0.4754901,Radiolarian ooze,9.0
9.0,-134.0,clay,0.5205884,Radiolarian ooze,9.0
9.0,-133.0,clay,0.5656862,Radiolarian ooze,9.0
9.0,-132.0,clay,0.61078453,Radiolarian ooze,9.0
9.0,-131.0,clay,0.5656862,Radiolarian ooze,9.0
9.0,-130.0,clay,0.43039227,Radiolarian ooze,9.0
9.0,-129.0,clay,0.34019613,Radiolarian ooze,9.0
9.0,-128.0,clay,0.2950983,Radiolarian ooze,9.0
9.0,-127.0,clay,0.25,Radiolarian ooze,9.0
9.0,-126.0,clay,0.25,Radiolarian ooze,9.0
9.0,-125.0,clay,0.25,Radiolarian ooze,9.0
9.0,-124.0,clay,0.20490217,Radiolarian ooze,9.0
9.0,-123.0,carbonate-ooze,0.11470604,Radiolarian ooze,9.0
9.0,-122.0,carbonate-ooze,0.024509907,Radiolarian ooze,9.0
9.0,-121.0,carbonate-ooze,-0.065686226,Radiolarian ooze,9.0
9.0,-120.0,carbonate-ooze,-0.110784054,Radiolarian ooze,9.0
9.0,-119.0,carbonate-ooze,-0.20098019,Radiolarian ooze,9.0
9.0,-118.0,carbonate-ooze,-0.33627462,Radiolarian ooze,9.0
9.0,-117.0,carbonate-ooze,-0.33627462,Radiolarian ooze,9.0
9.0,-116.0,carbonate-ooze,-0.33627462,Radiolarian ooze,9.0
9.0,-115.0,carbonate-ooze,-0.33627462,Radiolarian ooze,9.0
9.0,-114.0,carbonate-ooze,-0.42647052,Radiolarian ooze,9.0
9.0,-113.0,carbonate-ooze,-0.47156858,Radiolarian ooze,9.0
9.0,-112.0,carbonate-ooze,-0.51666665,Radiolarian ooze,9.0
9.0,-111.0,carbonate-ooze,-0.74215674,Clay,9.0
9.0,-110.0,carbonate-ooze,-0.60686255,Clay,9.0
9.0,-109.0,carbonate-ooze,-0.74215674,Clay,9.0
9.0,-108.0,carbonate-ooze,-0.87745094,Radiolarian ooze,9.0
9.0,-107.0,carbonate-ooze,-0.922549,Radiolarian ooze,9.0
9.0,-106.0,carbonate-ooze,-1.0127449,Radiolarian ooze,9.0
9.0,-105.0,carbonate-ooze,-1.1931372,Calcareous sediment,9.0
9.0,-104.0,carbonate-ooze,-1.3284314,Clay,9.0
9.0,-103.0,carbonate-ooze,-1.102941,Clay,9.0
9.0,-102.0,carbonate-ooze,-0.9676471,Clay,9.0
9.0,-101.0,carbonate-ooze,-0.87745094,Clay,9.0
9.0,-100.0,carbonate-ooze,-0.7872548,Clay,9.0
9.0,-99.0,carbonate-ooze,-0.60686255,Clay,9.0
9.0,-98.0,carbonate-ooze,-0.47156858,Clay,9.0
9.0,-97.0,carbonate-ooze,-0.51666665,Clay,9.0
9.0,-96.0,carbonate-ooze,-0.6519606,Clay,9.0
9.0,-95.0,carbonate-ooze,-0.74215674,Clay,9.0
9.0,-94.0,carbonate-ooze,-0.6970587,Clay,9.0
9.0,-93.0,carbonate-ooze,-0.6970587,Clay,9.0
9.0,-92.0,carbonate-ooze,-0.6970587,Radiolarian ooze,9.0
9.0,-91.0,carbonate-ooze,-0.74215674,Clay,9.0
9.0,-90.0,carbonate-ooze,-0.87745094,Radiolarian ooze,9.0
9.0,-89.0,carbonate-ooze,-0.922549,Clay,9.0
9.0,-88.0,carbonate-ooze,-1.0127449,Clay,9.0
9.0,-87.0,carbonate-ooze,-1.1480391,Clay,9.0
9.0,-56.0,carbonate-ooze,-1.7980392,Calcareous sediment,9.0
9.0,-55.0,carbonate-ooze,-2.0235295,Calcareous sediment,9.0
9.0,-53.0,carbonate-ooze,-0.9411764,Calcareous sediment,9.0
9.0,-52.0,carbonate-ooze,-0.3549018,Calcareous sediment,9.0
9.0,-51.0,carbonate-ooze,-0.30980396,Calcareous sediment,9.0
9.0,-50.0,carbonate-ooze,-0.30980396,Calcareous sediment,9.0
9.0,-49.0,carbonate-ooze,-0.3549018,Calcareous sediment,9.0
9.0,-48.0,carbonate-ooze,-0.3549018,Calcareous sediment,9.0
9.0,-47.0,carbonate-ooze,-0.30980396,Calcareous sediment,9.0
9.0,-46.0,carbonate-ooze,-0.26470566,Calcareous sediment,9.0
9.0,-45.0,carbonate-ooze,-0.26470566,Calcareous sediment,9.0
9.0,-44.0,carbonate-ooze,-0.3549018,Calcareous sediment,9.0
9.0,-43.0,carbonate-ooze,-0.58039236,Calcareous sediment,9.0
9.0,-42.0,carbonate-ooze,-0.8960786,Calcareous sediment,9.0
9.0,-41.0,carbonate-ooze,-1.3470588,Calcareous sediment,9.0
9.0,-40.0,carbonate-ooze,-1.482353,Calcareous sediment,9.0
9.0,-39.0,carbonate-ooze,-1.3019607,Calcareous sediment,9.0
9.0,-38.0,carbonate-ooze,-1.0764706,Calcareous sediment,9.0
9.0,-37.0,carbonate-ooze,-0.80588245,Calcareous sediment,9.0
9.0,-36.0,carbonate-ooze,-0.53529406,Calcareous sediment,9.0
9.0,-35.0,carbonate-ooze,-0.3549018,Calcareous sediment,9.0
9.0,-34.0,carbonate-ooze,-0.21960783,Calcareous sediment,9.0
9.0,-33.0,carbonate-ooze,-0.21960783,Calcareous sediment,9.0
9.0,-32.0,carbonate-ooze,-0.21960783,Calcareous sediment,9.0
9.0,-31.0,carbonate-ooze,-0.039215565,Calcareous sediment,9.0
9.0,-30.0,carbonate-ooze,0.005882263,Calcareous sediment,9.0
9.0,-29.0,carbonate-ooze,0.050980568,Calcareous sediment,9.0
9.0,-28.0,carbonate-ooze,0.096078396,Calcareous sediment,9.0
9.0,-27.0,carbonate-ooze,0.1411767,Calcareous sediment,9.0
9.0,-26.0,carbonate-ooze,0.096078396,Clay,9.0
9.0,-25.0,carbonate-ooze,0.050980568,Calcareous sediment,9.0
9.0,-24.0,carbonate-ooze,-0.039215565,Calcareous sediment,9.0
9.0,-23.0,carbonate-ooze,-0.17451,Calcareous sediment,9.0
9.0,-22.0,carbonate-ooze,-0.53529406,Calcareous sediment,9.0
9.0,-21.0,carbonate-ooze,-1.1215687,Calcareous sediment,9.0
9.0,-20.0,carbonate-ooze,-1.0313725,Calcareous sediment,9.0
9.0,-19.0,carbonate-ooze,-0.7156863,Calcareous sediment,9.0
9.0,-18.0,carbonate-ooze,-1.3921568,Calcareous sediment,9.0
9.0,53.0,clay,0.43529415,Clay,9.0
9.0,54.0,clay,0.5254898,Clay,9.0
9.0,55.0,clay,0.2999997,Clay,9.0
9.0,56.0,carbonate-ooze,-0.2862749,Calcareous sediment,9.0
9.0,57.0,carbonate-ooze,-0.46666694,Calcareous sediment,9.0
9.0,58.0,carbonate-ooze,-0.91764736,Calcareous sediment,9.0
9.0,59.0,carbonate-ooze,-0.9627452,Calcareous sediment,9.0
9.0,60.0,carbonate-ooze,-0.64705896,Calcareous sediment,9.0
9.0,61.0,carbonate-ooze,-0.19607878,Calcareous sediment,9.0
9.0,62.0,carbonate-ooze,0.11960745,Calcareous sediment,9.0
9.0,63.0,clay,0.20980358,Calcareous sediment,9.0
9.0,64.0,clay,0.20980358,Calcareous sediment,9.0
9.0,65.0,clay,0.20980358,Calcareous sediment,9.0
9.0,66.0,clay,0.20980358,Calcareous sediment,9.0
9.0,67.0,clay,0.2549019,Calcareous sediment,9.0
9.0,68.0,clay,0.2549019,Calcareous sediment,9.0
9.0,69.0,clay,0.2999997,Calcareous sediment,9.0
9.0,70.0,carbonate-ooze,0.16470575,Calcareous sediment,9.0
9.0,71.0,carbonate-ooze,-0.3764708,Calcareous sediment,9.0
9.0,72.0,carbonate-ooze,-1.4588237,Calcareous sediment,9.0
9.0,73.0,carbonate-ooze,-2.2254903,Calcareous sediment,9.0
9.0,74.0,carbonate-ooze,-1.819608,Calcareous sediment,9.0
9.0,83.0,carbonate-ooze,-0.55686283,Clay,9.0
9.0,84.0,carbonate-ooze,-0.6019609,Radiolarian ooze,9.0
9.0,85.0,carbonate-ooze,-0.64705896,Radiolarian ooze,9.0
9.0,86.0,carbonate-ooze,-0.64705896,Radiolarian ooze,9.0
9.0,87.0,carbonate-ooze,-0.69215703,Radiolarian ooze,9.0
9.0,88.0,carbonate-ooze,-0.78235316,Radiolarian ooze,9.0
9.0,89.0,carbonate-ooze,-0.8725493,Radiolarian ooze,9.0
9.0,90.0,carbonate-ooze,-1.0980394,Clay,9.0
9.0,91.0,carbonate-ooze,-1.0078433,Clay,9.0
9.0,94.0,carbonate-ooze,-1.819608,Clay,9.0
9.0,95.0,carbonate-ooze,-2.0450983,Calcareous sediment,9.0
9.0,120.0,carbonate-ooze,-2.320588,Calcareous sediment,9.0
9.0,128.0,clay,1.602941,Diatom ooze,9.0
9.0,129.0,clay,1.4676471,Diatom ooze,9.0
9.0,130.0,clay,1.5578432,Clay,9.0
9.0,131.0,clay,1.5578432,Clay,9.0
9.0,132.0,clay,1.106863,Clay,9.0
